TYPE,LATITUDE,LONGITUDE
INJURY,52.1637285,-106.5551392
INJURY,52.130832,-106.7273484
INJURY,52.1161111,-106.7058343
INJURY,52.0894292,-106.6226491
INJURY,52.1035381,-106.6232342
INJURY,52.1733101,-106.6704658
INJURY,52.1263499,-106.7362036
INJURY,52.1240494,-106.6940854
INJURY,52.1240626,-106.666023
INJURY,52.1581052,-106.6513148
INJURY,52.08849,-106.62886
INJURY,52.1149757,-106.6663998
INJURY,52.128986,-106.6464685
INJURY,52.1638691,-106.67425
INJURY,52.1264548,-106.7049875
INJURY,52.1283915,-106.6935196
INJURY,52.11549,-106.77082
INJURY,52.1558809,-106.685236
INJURY,52.1246107,-106.6844065
INJURY,52.1279308,-106.5990067
INJURY,52.1731336,-106.6407568
INJURY,52.088727,-106.6466938
INJURY,52.1395968,-106.72627
INJURY,52.0892629,-106.6032582
INJURY,52.1312134,-106.6414953
INJURY,52.13365,-106.6734819
INJURY,52.1789809,-106.6700347
INJURY,52.1293231,-106.6843505
INJURY,52.1371034,-106.6829197
INJURY,52.1370772,-106.6702203
INJURY,52.1317998,-106.6941164
INJURY,52.1577729,-106.6422677
INJURY,52.1332901,-106.7246673
INJURY,52.12588,-106.69283
INJURY,52.1148539,-106.6352857
INJURY,52.1116027,-106.6042495
INJURY,52.168703,-106.6393069
INJURY,52.1009659,-106.5862884
INJURY,52.0890524,-106.6465744
INJURY,52.1360353,-106.5530347
INJURY,52.1974384,-106.6400715
INJURY,52.1149509,-106.6534731
INJURY,52.129191,-106.6828991
INJURY,52.12919,-106.62273
INJURY,52.1547,-106.63792
INJURY,52.0929688,-106.6704992
INJURY,52.1577729,-106.6422677
INJURY,52.1438137,-106.5275103
INJURY,52.1348599,-106.7218493
INJURY,52.1590026,-106.6718598
INJURY,52.1040849,-106.7178892
INJURY,52.158763,-106.6659151
INJURY,52.133177,-106.6598756
INJURY,52.1146196,-106.6540158
INJURY,52.1467169,-106.6185925
INJURY,52.155423,-106.5658136
INJURY,52.2020987,-106.6712819
INJURY,52.1288494,-106.6414376
INJURY,52.1146294,-106.6622682
INJURY,52.1342841,-106.5999502
INJURY,52.1259101,-106.6054499
INJURY,52.1303595,-106.5982755
INJURY,52.1261691,-106.6797904
INJURY,52.1472451,-106.6220318
INJURY,52.0950721,-106.6533364
INJURY,52.1199703,-106.6844506
INJURY,52.1018824,-106.6772714
INJURY,52.1438159,-106.5912599
INJURY,52.1197955,-106.6439679
INJURY,52.1510757,-106.5989735
INJURY,52.1565208,-106.6565775
INJURY,52.1297412,-106.610672
INJURY,52.1730272,-106.6464564
INJURY,52.1011817,-106.6284925
INJURY,52.1288753,-106.6389257
INJURY,52.1733101,-106.6704658
INJURY,52.1322106,-106.6640038
INJURY,52.1587578,-106.6871576
INJURY,52.1360353,-106.5530347
INJURY,52.1515909,-106.6701349
INJURY,52.0913046,-106.5731874
INJURY,52.1329871,-106.6612274
INJURY,52.1155115,-106.5891708
INJURY,52.1360353,-106.5530347
INJURY,52.1296247,-106.7046556
INJURY,52.1297773,-106.7084017
INJURY,52.12834,-106.71624
INJURY,52.1208036,-106.6484018
INJURY,52.1255641,-106.6653924
INJURY,52.1332901,-106.7246673
INJURY,52.1732536,-106.6288568
INJURY,52.1509173,-106.5927409
INJURY,52.1261718,-106.692179
INJURY,52.1731555,-106.6326995
INJURY,52.1345174,-106.717584
INJURY,52.1438575,-106.6478062
INJURY,52.0846797,-106.6043929
INJURY,52.1050643,-106.6096366
INJURY,52.1259101,-106.6054499
INJURY,52.1544559,-106.6817615
INJURY,52.1568587,-106.6721303
INJURY,52.1259101,-106.6054499
INJURY,52.1271181,-106.7614058
INJURY,52.1579956,-106.6648631
INJURY,52.1259233,-106.5791689
INJURY,52.2020987,-106.6712819
INJURY,52.129154,-106.7892165
INJURY,52.1261592,-106.6993079
INJURY,52.1011817,-106.6284925
INJURY,52.1820097,-106.6464664
INJURY,52.1509173,-106.5927409
INJURY,52.1133412,-106.6013763
INJURY,52.1974395,-106.6165426
INJURY,52.1245898,-106.6782993
INJURY,52.12783,-106.65871
INJURY,52.1480376,-106.5988939
INJURY,52.1401018,-106.6813668
INJURY,52.1293347,-106.6734371
INJURY,52.1157676,-106.6192529
INJURY,52.1182013,-106.5870755
INJURY,52.1253548,-106.6636607
INJURY,52.1562056,-106.7144864
INJURY,52.1185846,-106.7057826
INJURY,52.1332705,-106.7180036
INJURY,52.1728947,-106.6648637
INJURY,52.137013,-106.6703055
INJURY,52.15703,-106.70148
INJURY,52.1302175,-106.7102887
INJURY,52.1362872,-106.7446416
INJURY,52.1261648,-106.6976718
INJURY,52.1293297,-106.6782145
INJURY,52.160076,-106.6492679
INJURY,52.1860349,-106.638935
INJURY,52.1094001,-106.6088435
INJURY,52.1193969,-106.6627669
INJURY,52.1577699,-106.6731878
INJURY,52.1730272,-106.6464564
INJURY,52.133415,-106.6614917
INJURY,52.11779,-106.65676
INJURY,52.1324657,-106.7213917
INJURY,52.129184,-106.694061
INJURY,52.1918276,-106.6465365
INJURY,52.1577699,-106.6731878
INJURY,52.1219179,-106.7183412
INJURY,52.1287875,-106.6561476
INJURY,52.1167481,-106.6464849
INJURY,52.114716,-106.694082
INJURY,52.157767,-106.668948
INJURY,52.1699874,-106.658701
INJURY,52.1291859,-106.6782091
INJURY,52.0900221,-106.6226852
INJURY,52.129615,-106.7053273
INJURY,52.1536963,-106.6347501
INJURY,52.1535075,-106.6706744
INJURY,52.1405278,-106.6447898
INJURY,52.121822,-106.6190342
INJURY,52.12071,-106.61785
INJURY,52.1536963,-106.6347501
INJURY,52.1291871,-106.6812772
INJURY,52.0881482,-106.5521887
INJURY,52.1974165,-106.6228044
INJURY,52.1215232,-106.6902938
INJURY,52.1290149,-106.6655357
INJURY,52.1579956,-106.6648631
INJURY,52.1360353,-106.5530347
INJURY,52.11471,-106.69681
INJURY,52.0930344,-106.5464314
INJURY,52.143858,-106.6940918
INJURY,52.1067625,-106.6084127
INJURY,52.1447151,-106.7057435
INJURY,52.1291927,-106.6701299
INJURY,52.1416946,-106.657781
INJURY,52.1333582,-106.6976677
INJURY,52.1435904,-106.6706247
INJURY,52.1116027,-106.6042495
INJURY,52.1290149,-106.6655357
INJURY,52.1945527,-106.669521
INJURY,52.0890524,-106.6465744
INJURY,52.1195546,-106.6040092
INJURY,52.1450417,-106.7485207
INJURY,52.1147722,-106.6197134
INJURY,52.1293721,-106.7103002
INJURY,52.1317931,-106.705805
INJURY,52.145762,-106.696751
INJURY,52.1624349,-106.660584
INJURY,52.1624349,-106.660584
INJURY,52.122914,-106.6911207
INJURY,52.094145,-106.5873457
INJURY,52.1325057,-106.6564608
INJURY,52.1577699,-106.6731878
INJURY,52.1580899,-106.6549692
INJURY,52.133415,-106.6614917
INJURY,52.1303306,-106.722902
INJURY,52.1147761,-106.6226931
INJURY,52.1147314,-106.7123102
INJURY,52.1273757,-106.6701788
INJURY,52.2020987,-106.6712819
INJURY,52.150046,-106.5658149
INJURY,52.1366167,-106.65825
INJURY,52.0903292,-106.6465776
INJURY,52.1020703,-106.6811186
INJURY,52.1579821,-106.7178441
INJURY,52.1400089,-106.7263736
INJURY,52.1302402,-106.6843559
INJURY,52.1638691,-106.67425
INJURY,52.1642203,-106.5648649
INJURY,52.1438539,-106.6805582
INJURY,52.1002124,-106.6567532
INJURY,52.1933057,-106.687017
INJURY,52.14018,-106.70582
INJURY,52.145762,-106.696751
INJURY,52.1499682,-106.621473
INJURY,52.12957,-106.73932
INJURY,52.1146632,-106.5516053
INJURY,52.1229387,-106.6641112
INJURY,52.1182737,-106.669079
INJURY,52.1010092,-106.6043511
INJURY,52.1147834,-106.6260818
INJURY,52.1558809,-106.685236
INJURY,52.1940196,-106.6855078
INJURY,52.1381247,-106.6679944
INJURY,52.1435904,-106.6706247
INJURY,52.1146749,-106.6539156
INJURY,52.2020987,-106.6712819
INJURY,52.1311199,-106.6673821
INJURY,52.1404714,-106.5596044
INJURY,52.1454063,-106.6776204
INJURY,52.1073226,-106.638252
INJURY,52.1462797,-106.5657266
INJURY,52.1577699,-106.6731878
INJURY,52.1407611,-106.6116103
INJURY,52.1140872,-106.6080045
INJURY,52.0892629,-106.6032582
INJURY,52.1510757,-106.5989735
INJURY,52.1302169,-106.6491145
INJURY,52.1324657,-106.7213917
INJURY,52.1581076,-106.6511395
INJURY,52.1324657,-106.7213917
INJURY,52.1133412,-106.6013763
INJURY,52.1302169,-106.6491145
INJURY,52.1577729,-106.6422677
INJURY,52.0929625,-106.6703092
INJURY,52.1438689,-106.7058134
INJURY,52.1502639,-106.5958456
INJURY,52.1333367,-106.6593847
INJURY,52.1333562,-106.6701103
INJURY,52.1168032,-106.6541112
INJURY,52.1219179,-106.7183412
INJURY,52.1310315,-106.6868695
INJURY,52.1131385,-106.6227797
INJURY,52.1674849,-106.6441315
INJURY,52.1472451,-106.6220318
INJURY,52.1974165,-106.6228044
INJURY,52.1293562,-106.7058142
INJURY,52.1577699,-106.6731878
INJURY,52.1235345,-106.6402051
INJURY,52.1195546,-106.6040092
INJURY,52.1737982,-106.6683781
INJURY,52.1073325,-106.6225834
INJURY,52.1435715,-106.7390949
INJURY,52.0862255,-106.6287069
INJURY,52.0900221,-106.6226852
INJURY,52.145402,-106.6633264
INJURY,52.1963592,-106.646543
INJURY,52.1082597,-106.6567741
INJURY,52.1333562,-106.6701103
INJURY,52.1491025,-106.5671265
INJURY,52.1385569,-106.7025563
INJURY,52.1441238,-106.7062178
INJURY,52.1438252,-106.5958931
INJURY,52.1047334,-106.598936
INJURY,52.1945527,-106.669521
INJURY,52.1324657,-106.7213917
INJURY,52.1945371,-106.6706178
INJURY,52.1510228,-106.5988985
INJURY,52.1293116,-106.7206419
INJURY,52.1245369,-106.6718987
INJURY,52.1293721,-106.7103002
INJURY,52.1227471,-106.5866966
INJURY,52.13194,-106.72546
INJURY,52.1636577,-106.5987666
INJURY,52.133415,-106.6614917
INJURY,52.1385595,-106.6798035
INJURY,52.1318208,-106.6520813
INJURY,52.1496314,-106.6152194
INJURY,52.127168,-106.6645172
INJURY,52.1141363,-106.6116576
INJURY,52.1730928,-106.6326826
INJURY,52.1293094,-106.694095
INJURY,52.1195546,-106.6040092
INJURY,52.1288163,-106.6347597
INJURY,52.1578249,-106.6648567
INJURY,52.1577901,-106.6711272
INJURY,52.1318007,-106.7009252
INJURY,52.1332901,-106.7246673
INJURY,52.1095084,-106.5989024
INJURY,52.1694309,-106.6701011
INJURY,52.1072775,-106.6772694
INJURY,52.1293092,-106.7102977
INJURY,52.077129,-106.6141038
INJURY,52.15375,-106.6694264
INJURY,52.1296199,-106.7049915
INJURY,52.1276761,-106.6718263
INJURY,52.1197937,-106.6389284
INJURY,52.1365159,-106.7260486
INJURY,52.1586542,-106.6564082
INJURY,52.1578249,-106.6648567
INJURY,52.1490396,-106.5555773
INJURY,52.0946952,-106.6692352
INJURY,52.1253666,-106.6621857
INJURY,52.1485068,-106.6701364
INJURY,52.1580258,-106.6633584
INJURY,52.1243416,-106.7217068
INJURY,52.1411117,-106.7654508
INJURY,52.1147777,-106.5869101
INJURY,52.1500488,-106.6717289
INJURY,52.0846724,-106.6049327
INJURY,52.1131335,-106.6185587
INJURY,52.1438253,-106.5952208
INJURY,52.1249839,-106.6619085
INJURY,52.1642203,-106.5648649
INJURY,52.1187955,-106.6389356
INJURY,52.1366167,-106.65825
INJURY,52.1290825,-106.6226431
INJURY,52.12926,-106.72155
INJURY,52.12752,-106.72252
INJURY,52.1580258,-106.6633584
INJURY,52.1327646,-106.6405149
INJURY,52.1297412,-106.610672
INJURY,52.2020987,-106.6712819
INJURY,52.1500988,-106.5659045
INJURY,52.1438137,-106.5275103
INJURY,52.129314,-106.6887624
INJURY,52.1293,-106.70879
INJURY,52.1116027,-106.6042495
INJURY,52.1438578,-106.6701525
INJURY,52.1026678,-106.7071172
INJURY,52.1496314,-106.6152194
INJURY,52.1738024,-106.6327378
INJURY,52.1438575,-106.6478062
INJURY,52.1218085,-106.5989336
INJURY,52.1580258,-106.6633584
INJURY,52.1926051,-106.6888486
INJURY,52.1755607,-106.6683709
INJURY,52.1577699,-106.6731878
INJURY,52.0984541,-106.5513931
INJURY,52.1195546,-106.6040092
INJURY,52.1002456,-106.6226912
INJURY,52.1601302,-106.6317987
INJURY,52.1147777,-106.5869101
INJURY,52.133357,-106.6700519
INJURY,52.1002117,-106.6465328
INJURY,52.1148556,-106.6227982
INJURY,52.1396659,-106.5989301
INJURY,52.1591683,-106.6518074
INJURY,52.1177994,-106.6297117
INJURY,52.1074069,-106.6046684
INJURY,52.1587578,-106.6871576
INJURY,52.1370124,-106.6735203
INJURY,52.1442266,-106.6739516
INJURY,52.1551975,-106.6833536
INJURY,52.1502168,-106.6131796
INJURY,52.1146196,-106.6540158
INJURY,52.1261625,-106.6940779
INJURY,52.1536963,-106.6347501
INJURY,52.1731336,-106.6407568
INJURY,52.0987674,-106.6539987
INJURY,52.1261648,-106.6976718
INJURY,52.1918276,-106.6465365
INJURY,52.1010092,-106.6043511
INJURY,52.1509173,-106.5927409
INJURY,52.0875648,-106.6545623
INJURY,52.1335483,-106.6615989
INJURY,52.1536114,-106.7160386
INJURY,52.1544559,-106.6817615
INJURY,52.1291892,-106.6227346
INJURY,52.1499856,-106.5696862
INJURY,52.1010092,-106.6043511
INJURY,52.1261109,-106.67187
INJURY,52.19743,-106.6309552
INJURY,52.1147592,-106.5989296
INJURY,52.0908788,-106.5297159
INJURY,52.1295665,-106.6824165
INJURY,52.1287875,-106.6561476
INJURY,52.1697975,-106.6343021
INJURY,52.1472451,-106.6220318
INJURY,52.1322106,-106.6640038
INJURY,52.1770331,-106.6704298
INJURY,52.1073156,-106.6465024
INJURY,52.1612092,-106.6460347
INJURY,52.0972092,-106.6959443
INJURY,52.1218039,-106.6346783
INJURY,52.1259101,-106.6054499
INJURY,52.2021718,-106.6228898
INJURY,52.2020987,-106.6712819
INJURY,52.1092817,-106.5870654
INJURY,52.1052589,-106.6411698
INJURY,52.1323893,-106.6672688
INJURY,52.1525254,-106.6231739
INJURY,52.1302169,-106.6491145
INJURY,52.1267003,-106.758672
INJURY,52.152843,-106.6294857
INJURY,52.1686646,-106.5988729
INJURY,52.0860575,-106.5360753
INJURY,52.114617,-106.646494
INJURY,52.1147761,-106.6226931
INJURY,52.1073223,-106.6447357
INJURY,52.0810257,-106.6046413
INJURY,52.1152987,-106.6022352
INJURY,52.1551975,-106.6833536
INJURY,52.1260366,-106.5448274
INJURY,52.1945371,-106.6706178
INJURY,52.1284772,-106.6018167
INJURY,52.1323893,-106.6672688
INJURY,52.1116027,-106.6042495
INJURY,52.1245952,-106.6798188
INJURY,52.1271656,-106.7037144
INJURY,52.1322106,-106.6640038
INJURY,52.1316021,-106.660606
INJURY,52.1295677,-106.6804442
INJURY,52.103735,-106.5956441
INJURY,52.1894258,-106.6797746
INJURY,52.1276006,-106.6676306
INJURY,52.1200543,-106.5963438
INJURY,52.1591555,-106.6648625
INJURY,52.1284772,-106.6018167
INJURY,52.1318208,-106.6520813
INJURY,52.1586205,-106.5989077
INJURY,52.1918301,-106.660465
INJURY,52.1116027,-106.6042495
INJURY,52.1293094,-106.694095
INJURY,52.1151214,-106.6438543
INJURY,52.1499682,-106.621473
INJURY,52.1638888,-106.6873809
INJURY,52.1450417,-106.7485207
INJURY,52.130849,-106.6750718
INJURY,52.1580899,-106.6549692
INJURY,52.1407611,-106.6116103
INJURY,52.1521866,-106.7194043
INJURY,52.1048403,-106.5736199
INJURY,52.1860349,-106.638935
INJURY,52.1563863,-106.6661188
INJURY,52.1026528,-106.5724624
INJURY,52.1515909,-106.6701349
INJURY,52.150046,-106.5658149
INJURY,52.1249839,-106.6619085
INJURY,52.1360353,-106.5530347
INJURY,52.1259101,-106.6054499
INJURY,52.0972092,-106.6959443
INJURY,52.1252771,-106.6685226
INJURY,52.0929625,-106.6703092
INJURY,52.126453,-106.699509
INJURY,52.1319187,-106.6623857
INJURY,52.1283009,-106.6854077
INJURY,52.1291859,-106.6782091
INJURY,52.116699,-106.6227921
INJURY,52.1252925,-106.6636146
INJURY,52.1264585,-106.6935047
INJURY,52.1288753,-106.6389257
INJURY,52.1276756,-106.5589822
INJURY,52.1303209,-106.6653798
INJURY,52.1318007,-106.7009252
INJURY,52.1546954,-106.6379151
INJURY,52.126601,-106.7282951
INJURY,52.1731336,-106.6407568
INJURY,52.1331141,-106.6598732
INJURY,52.1632462,-106.680119
INJURY,52.12618,-106.68134
INJURY,52.1027216,-106.5726984
INJURY,52.1974179,-106.622702
INJURY,52.1155115,-106.5891708
INJURY,52.1155115,-106.5891708
INJURY,52.1694345,-106.5669635
INJURY,52.0953167,-106.6221474
INJURY,52.1146748,-106.6513597
INJURY,52.1147044,-106.7036189
INJURY,52.13022,-106.64911
INJURY,52.1147592,-106.5989296
INJURY,52.0908788,-106.5297159
INJURY,52.1359028,-106.5528547
INJURY,52.1730272,-106.6464564
INJURY,52.1728947,-106.6648637
INJURY,52.1304313,-106.7264709
INJURY,52.1577729,-106.6422677
INJURY,52.1292373,-106.710295
INJURY,52.143858,-106.6940918
INJURY,52.1714452,-106.5577188
INJURY,52.1333376,-106.7102913
INJURY,52.1002409,-106.6177998
INJURY,52.1276761,-106.6718263
INJURY,52.14385,-106.6783073
INJURY,52.1067608,-106.6456642
INJURY,52.1429138,-106.6940998
INJURY,52.1283056,-106.6813025
INJURY,52.157767,-106.668948
INJURY,52.121529,-106.6259475
INJURY,52.1940196,-106.6855078
INJURY,52.1368748,-106.6084598
INJURY,52.1490377,-106.6522363
INJURY,52.1579122,-106.6605765
INJURY,52.1482249,-106.5675342
INJURY,52.1359028,-106.5528547
INJURY,52.1157676,-106.6192529
INJURY,52.1838351,-106.6464607
INJURY,52.1133412,-106.6013763
INJURY,52.1729803,-106.640795
INJURY,52.1516882,-106.717821
INJURY,52.1588901,-106.7178498
INJURY,52.1148539,-106.6352857
INJURY,52.1338667,-106.6658043
INJURY,52.109177,-106.6567643
INJURY,52.1362046,-106.5531574
INJURY,52.1298675,-106.6789652
INJURY,52.133415,-106.6614917
INJURY,52.1728837,-106.6464365
INJURY,52.1168069,-106.6621593
INJURY,52.1536963,-106.6347501
INJURY,52.0953542,-106.6343973
INJURY,52.1438522,-106.6718183
INJURY,52.1146196,-106.6540158
INJURY,52.1438563,-106.7178265
INJURY,52.1052619,-106.6512601
INJURY,52.1484861,-106.7411866
INJURY,52.1259101,-106.6054499
INJURY,52.1255868,-106.6637862
INJURY,52.150046,-106.5658149
INJURY,52.0997053,-106.6691157
INJURY,52.129197,-106.7588726
INJURY,52.1285356,-106.6381389
INJURY,52.116117,-106.5989198
INJURY,52.1166446,-106.5984713
INJURY,52.13135,-106.75875
INJURY,52.1491293,-106.5879706
INJURY,52.1288823,-106.723562
INJURY,52.1323893,-106.6672688
INJURY,52.1292124,-106.7058087
INJURY,52.1360353,-106.5530347
INJURY,52.1404714,-106.5596044
INJURY,52.1177871,-106.662152
INJURY,52.1291674,-106.8130612
INJURY,52.1438689,-106.7058134
INJURY,52.1027183,-106.6226934
INJURY,52.1291892,-106.6227346
INJURY,52.1335604,-106.5989453
INJURY,52.1147777,-106.5869101
INJURY,52.1580899,-106.6549692
INJURY,52.1218039,-106.6346783
INJURY,52.1155859,-106.6252639
INJURY,52.114716,-106.694082
INJURY,52.1260971,-106.6703063
INJURY,52.0892629,-106.6032582
INJURY,52.0839803,-106.6440524
INJURY,52.1141134,-106.6329218
INJURY,52.1217885,-106.6089975
INJURY,52.1244279,-106.6681695
INJURY,52.1052543,-106.6594809
INJURY,52.1437716,-106.5751382
INJURY,52.0855523,-106.6703827
INJURY,52.1146959,-106.6382448
INJURY,52.129184,-106.694061
INJURY,52.114725,-106.6464833
INJURY,52.1934544,-106.6277956
INJURY,52.1438578,-106.6701525
INJURY,52.1482249,-106.5675342
INJURY,52.1319387,-106.7254625
INJURY,52.1611773,-106.6457412
INJURY,52.1332901,-106.7246673
INJURY,52.1313479,-106.7587527
INJURY,52.1953128,-106.6755192
INJURY,52.1652054,-106.6151839
INJURY,52.098441,-106.5666641
INJURY,52.1047334,-106.598936
INJURY,52.1148132,-106.6414477
INJURY,52.0912439,-106.5730246
INJURY,52.1177898,-106.65685
INJURY,52.1310949,-106.7142672
INJURY,52.1472451,-106.6220318
INJURY,52.1324569,-106.6516081
INJURY,52.1167481,-106.6464849
INJURY,52.1215232,-106.6902938
INJURY,52.0965173,-106.6783257
INJURY,52.1721118,-106.6450479
INJURY,52.1292624,-106.7215458
INJURY,52.1261568,-106.7088038
INJURY,52.1342602,-106.6493223
INJURY,52.1261592,-106.6993079
INJURY,52.1717277,-106.66346
INJURY,52.1733101,-106.6704658
INJURY,52.0943808,-106.670479
INJURY,52.1721909,-106.6675867
INJURY,52.1131579,-106.7036184
INJURY,52.1446536,-106.6653884
INJURY,52.1028923,-106.5673019
INJURY,52.1438058,-106.6989712
INJURY,52.1473152,-106.5750733
INJURY,52.1424635,-106.5955229
INJURY,52.1073296,-106.6260588
INJURY,52.1728947,-106.6648637
INJURY,52.1293262,-106.6797192
INJURY,52.1292624,-106.7215458
INJURY,52.0890524,-106.6465744
INJURY,52.1472451,-106.6220318
INJURY,52.1287664,-106.6570088
INJURY,52.1293309,-106.6718006
INJURY,52.11859,-106.73085
INJURY,52.1348797,-106.6228245
INJURY,52.1146954,-106.6108745
INJURY,52.1261607,-106.7041874
INJURY,52.1293094,-106.694095
INJURY,52.145803,-106.668676
INJURY,52.1148539,-106.6352857
INJURY,52.1405331,-106.5596942
INJURY,52.1642203,-106.5648649
INJURY,52.1316205,-106.7281533
INJURY,52.1730272,-106.6464564
INJURY,52.1438294,-106.5989039
INJURY,52.1945959,-106.6709126
INJURY,52.1125751,-106.6765336
INJURY,52.1787931,-106.6150765
INJURY,52.1073188,-106.6352875
INJURY,52.1138127,-106.6004293
INJURY,52.1642203,-106.5648649
INJURY,52.1510757,-106.5989735
INJURY,52.1284972,-106.662083
INJURY,52.098886,-106.5878352
INJURY,52.1292186,-106.6960347
INJURY,52.1439226,-106.6989756
INJURY,52.1277494,-106.6843642
INJURY,52.1291912,-106.6797287
INJURY,52.1235787,-106.5863755
INJURY,52.1731999,-106.6288402
INJURY,52.1028923,-106.5673019
INJURY,52.1546954,-106.6379151
INJURY,52.0839803,-106.6440524
INJURY,52.1601302,-106.6317987
INJURY,52.1438697,-106.6661338
INJURY,52.1292472,-106.6921641
INJURY,52.1241749,-106.6650776
INJURY,52.1577699,-106.6731878
INJURY,52.1314501,-106.6412848
INJURY,52.1073209,-106.6512632
INJURY,52.0956124,-106.6532834
INJURY,52.1347624,-106.5757848
INJURY,52.1331172,-106.7278751
INJURY,52.1546954,-106.6379151
INJURY,52.1354357,-106.7248963
INJURY,52.1577699,-106.6731878
INJURY,52.1515953,-106.6717284
INJURY,52.1218008,-106.6439541
INJURY,52.1462407,-106.5827962
INJURY,52.1255297,-106.639621
INJURY,52.1147592,-106.5989296
INJURY,52.094614,-106.6654365
INJURY,52.0892629,-106.6032582
INJURY,52.126601,-106.7282951
INJURY,52.1283644,-106.6916485
INJURY,52.0895901,-106.6161738
INJURY,52.1147063,-106.6733565
INJURY,52.1026678,-106.7071172
INJURY,52.1264658,-106.7478372
INJURY,52.1292325,-106.7025514
INJURY,52.1131562,-106.7049766
INJURY,52.1091759,-106.6484986
INJURY,52.1570324,-106.7014777
INJURY,52.1360353,-106.5530347
INJURY,52.1945371,-106.6706178
INJURY,52.13221,-106.664
INJURY,52.1277436,-106.6872859
INJURY,52.1359351,-106.6581224
INJURY,52.1102795,-106.6096346
INJURY,52.0895901,-106.6161738
INJURY,52.0866263,-106.6464559
INJURY,52.116802,-106.6464868
INJURY,52.1288462,-106.6435998
INJURY,52.1237426,-106.5922246
INJURY,52.1261238,-106.6734921
INJURY,52.1279733,-106.6654384
INJURY,52.1137252,-106.610153
INJURY,52.1674849,-106.6441315
INJURY,52.1366184,-106.6600474
INJURY,52.1043634,-106.5883948
INJURY,52.1402037,-106.6589385
INJURY,52.1306443,-106.6647637
INJURY,52.140987,-106.6582223
INJURY,52.1346582,-106.7251877
INJURY,52.1218008,-106.6439541
INJURY,52.1182023,-106.5870026
INJURY,52.08802,-106.67039
INJURY,52.1407819,-106.6465528
INJURY,52.157767,-106.668948
INJURY,52.1360353,-106.5530347
INJURY,52.1261611,-106.6960501
INJURY,52.1338815,-106.6742797
INJURY,52.1577785,-106.6675011
INJURY,52.1332901,-106.7246673
